"Name","all_correct","combined-id","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","_tags","agent","code-retrieval","combined_id","command","environment","environtment","k","lookback","max-completion-tokens","memory","method","model-engine","model","name","parameters._tags","parameters.agent","parameters.agents","parameters.code-retrieval","parameters.code-retrievals","parameters.combined-ids","parameters.combined_ids","parameters.environment","parameters.environtment","parameters.k","parameters.lookback","parameters.max-completion-tokens","parameters.max-completion-tokenss","parameters.memory","parameters.memorys","parameters.model-engine","parameters.model-engines","parameters.model","parameters.reasoning-efforts","parameters.retrieval","parameters.retrievals","reasoning-effort","retrieval","agent_output","completion_tokens","compute_cost","compute_time","correct","correct_count","cost","experiment_description","func_ids","funcs_to_block","gold_output","losses","mode","paper_id","path","prompt_tokens","reasoning_tokens","refsol","split","step"
"usual-sweep-34","false","2205.00048_4","","finished","-","","2205.00048_4, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T23:38:52.000Z","674","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","{
  ""Experiment 1"": {
    ""IIF"": [0.00022957766970338144], ""IGF"": [6.531420796327108e-06], ""GIF"": [1.5155270864260923e-05], ""GGF"": [5.865956097793335e-07], ""AIF"": [1.6313161040257328e-09], ""AGF"": [3.417965144382433e-07],
    ""IID"": [0.00012941373053020611], ""IGD"": [2.6309788544084347e-06], ""GID"": [2.9055386641092446e-05], ""GGD"": [1.5267569462768894e-06], ""AID"": [9.595172105616529e-11], ""AGD"": [1.471852226331411e-06],
    ""IIR"": [3.843119017823239e-06], ""IGR"": [8.527492939359041e-07], ""GIR"": [1.9742164624446923e-05], ""GGR"": [1.501924858720956e-06], ""AIR"": [2.30947731421345e-23], ""AGR"": [1.693986814130217e-06]
  },
  ""Experiment 2"": {
    ""IIF"": [0.00022957766970338144], ""IGF"": [6.531420796327108e-06], ""GIF"": [1.7013274276116187e-05], ""GGF"": [6.076624364512684e-07], ""AIF"": [1.6313161040257328e-09], ""AGF"": [3.417965144382433e-07],
    ""IID"": [0.00012941373053020611], ""IGD"": [2.6309788544084347e-06], ""GID"": [3.0067999447094528e-05], ""GGD"": [1.4998125126298506e-06], ""AID"": [9.595172105616529e-11], ""AGD"": [1.471852226331411e-06],
    ""IIR"": [3.843119017823239e-06], ""IGR"": [8.527492939359041e-07], ""GIR"": [1.9274343908753687e-05], ""GGR"": [1.6062016369437721e-06], ""AIR"": [2.30947731421345e-23], ""AGR"": [1.693986814130217e-06]
  },
  ""Experiment 3"": {
    ""IIF"": [0.00022484007768105817], ""IGF"": [3.082074136416555e-06], ""GIF"": [9.181278104732387e-07], ""GGF"": [7.469683296964291e-08], ""AIF"": [1.6313161040257333e-09], ""AGF"": [6.663700948973803e-08],
    ""IID"": [0.00012968000016872448], ""IGD"": [3.569623602862792e-06], ""GID"": [8.174601999868197e-06], ""GGD"": [8.250136749057006e-07], ""AID"": [9.595172105616611e-11], ""AGD"": [8.621028003209006e-07],
    ""IIR"": [8.846980678664919e-06], ""IGR"": [5.240740702300814e-06], ""GIR"": [1.309852303701036e-05], ""GGR"": [1.3120803641594582e-06], ""AIR"": [2.2563953265602125e-23], ""AGR"": [1.3593968930682123e-06]
  },
  ""Experiment 4"": {
    ""IIF"": [0.00022484007768105817], ""IGF"": [3.082074136416555e-06], ""GIF"": [1.3634435504785814e-06], ""GGF"": [7.798720588589249e-08], ""AIF"": [1.6313161040257333e-09], ""AGF"": [6.663700948973803e-08],
    ""IID"": [0.00012968000016872448], ""IGD"": [3.569623602862792e-06], ""GID"": [8.315038120896211e-06], ""GGD"": [9.70671953612065e-07], ""AID"": [9.595172105616611e-11], ""AGD"": [8.621028003209006e-07],
    ""IIR"": [8.846980678664919e-06], ""IGR"": [5.240740702300814e-06], ""GIR"": [1.3171213308192974e-05], ""GGR"": [1.6067363084913638e-06], ""AIR"": [2.2563953265602125e-23], ""AGR"": [1.3593968930682123e-06]
  }
}","6178","0.3956375000000001","596","{'Experiment 1': False, 'Experiment 2': False, 'Experiment 3': False, 'Experiment 4': False}","0","","","","","{'Experiment 1': {'IIF': [0.00022957766970338144], 'IGF': [6.531420796327108e-06], 'GIF': [1.5155270864260923e-05], 'GGF': [5.865956097793335e-07], 'AIF': [1.3747849386984705e-05], 'AGF': [3.417965144382433e-07], 'IID': [0.00012941373053020611], 'IGD': [2.6309788544084347e-06], 'GID': [2.9055386641092446e-05], 'GGD': [1.5267569462768894e-06], 'AID': [2.832898259643734e-05], 'AGD': [1.471852226331411e-06], 'IIR': [3.843119017823239e-06], 'IGR': [8.527492939359041e-07], 'GIR': [1.9742164624446923e-05], 'GGR': [1.501924858720956e-06], 'AIR': [2.031354493845111e-05], 'AGR': [1.693986814130217e-06]}, 'Experiment 2': {'IIF': [0.00022957766970338144], 'IGF': [6.531420796327108e-06], 'GIF': [1.7013274276116187e-05], 'GGF': [6.076624364512684e-07], 'AIF': [1.3747849386984705e-05], 'AGF': [3.417965144382433e-07], 'IID': [0.00012941373053020611], 'IGD': [2.6309788544084347e-06], 'GID': [3.0067999447094528e-05], 'GGD': [1.4998125126298506e-06], 'AID': [2.832898259643734e-05], 'AGD': [1.471852226331411e-06], 'IIR': [3.843119017823239e-06], 'IGR': [8.527492939359041e-07], 'GIR': [1.9274343908753687e-05], 'GGR': [1.6062016369437721e-06], 'AIR': [2.031354493845111e-05], 'AGR': [1.693986814130217e-06]}, 'Experiment 3': {'IIF': [0.00022484007768105817], 'IGF': [3.082074136416555e-06], 'GIF': [9.181278104732387e-07], 'GGF': [7.469683296964291e-08], 'AIF': [7.250710559713114e-07], 'AGF': [6.663700948973803e-08], 'IID': [0.00012968000016872448], 'IGD': [3.569623602862792e-06], 'GID': [8.174601999868197e-06], 'GGD': [8.250136749057006e-07], 'AID': [7.978072339059405e-06], 'AGD': [8.621028003209006e-07], 'IIR': [8.846980678664919e-06], 'IGR': [5.240740702300814e-06], 'GIR': [1.309852303701036e-05], 'GGR': [1.3120803641594582e-06], 'AIR': [1.298541301208657e-05], 'AGR': [1.3593968930682123e-06]}, 'Experiment 4': {'IIF': [0.00022484007768105817], 'IGF': [3.082074136416555e-06], 'GIF': [1.3634435504785814e-06], 'GGF': [7.798720588589249e-08], 'AIF': [7.250710559713114e-07], 'AGF': [6.663700948973803e-08], 'IID': [0.00012968000016872448], 'IGD': [3.569623602862792e-06], 'GID': [8.315038120896211e-06], 'GGD': [9.70671953612065e-07], 'AID': [7.978072339059405e-06], 'AGD': [8.621028003209006e-07], 'IIR': [8.846980678664919e-06], 'IGR': [5.240740702300814e-06], 'GIR': [1.3171213308192974e-05], 'GGR': [1.6067363084913638e-06], 'AIR': [1.298541301208657e-05], 'AGR': [1.3593968930682123e-06]}}","{'Experiment 1': 0.16665988628988943, 'Experiment 2': 0.16665988628988943, 'Experiment 3': 0.1665410056887473, 'Experiment 4': 0.1665410056887473}","","","","212071","","","","6"
"frosty-sweep-15","false","2303.11932_5","","finished","-","","2303.11932_5, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T22:41:35.000Z","353","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","8545","1.0111875","92","Got parsing error","0","","","","","{'Experiment 1': {'IoU': 0.0009487731606616132}, 'Experiment 2': {'IoU': 0.09065141693255822}, 'Experiment 3': {'IoU': 0.0013228687362359965}, 'Experiment 4': {'IoU': 0.000950343637027683}, 'Experiment 5': {'IoU': 0.0009427296271823229}, 'Experiment 6': {'IoU': 0.0009435898472335024}, 'Experiment 7': {'IoU': 0.09061482887766313}, 'Experiment 8': {'IoU': 0.09164573186628844}, 'Experiment 9': {'IoU': 0.09111485122946014}, 'Experiment 10': {'IoU': 0.001294992995005883}, 'Experiment 11': {'IoU': 0.001260498017262972}, 'Experiment 12': {'IoU': 0.0012804952784324249}}","Got parsing error","","","","637047","","","","19"
"sparkling-sweep-2","false","2309.05569_1","","finished","-","","2309.05569_1, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T22:03:42.000Z","786","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","24066","1.0369925000000002","657","Got parsing error","0","","","","","{'Experiment 1': {'total loss': 0.79258}, 'Experiment 2': {'total loss': 0.76919}, 'Experiment 3': {'total loss': 0.59815}, 'Experiment 4': {'total loss': 0.78735}, 'Experiment 5': {'total loss': 0.72689}, 'Experiment 6': {'total loss': 0.74395}, 'Experiment 7': {'total loss': 0.78478}, 'Experiment 8': {'total loss': 0.78478}, 'Experiment 9': {'total loss': 0.87189}, 'Experiment 10': {'total loss': 0.75746}}","Got parsing error","","","","522949","","","","12"
"bright-sweep-16","false","2303.11932_6","","finished","-","","2303.11932_6, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T22:43:52.000Z","1262","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","{""Experiment 1"": {""IoU"": 0.0010}, ""Experiment 2"": ""Result missing"", ""Experiment 3"": {""IoU"": 0.0013}, ""Experiment 4"": {""IoU"": 0.0010}, ""Experiment 5"": {""IoU"": 0.0009}, ""Experiment 6"": {""IoU"": 0.0009}, ""Experiment 7"": ""Result missing"", ""Experiment 8"": ""Result missing"", ""Experiment 9"": ""Result missing"", ""Experiment 10"": {""IoU"": 0.0013}, ""Experiment 11"": {""IoU"": 0.0013}, ""Experiment 12"": {""IoU"": 0.0013}}","6775","0.27342000000000005","1003","{'Experiment 1': False, 'Experiment 2': False, 'Experiment 3': True, 'Experiment 4': False, 'Experiment 5': True, 'Experiment 6': True, 'Experiment 7': False, 'Experiment 8': False, 'Experiment 9': False, 'Experiment 10': True, 'Experiment 11': True, 'Experiment 12': True}","6","","","","","{'Experiment 1': {'IoU': 0.0009487731606616132}, 'Experiment 2': {'IoU': 0.09065141693255822}, 'Experiment 3': {'IoU': 0.0013228687362359965}, 'Experiment 4': {'IoU': 0.000950343637027683}, 'Experiment 5': {'IoU': 0.0009427296271823229}, 'Experiment 6': {'IoU': 0.0009435898472335024}, 'Experiment 7': {'IoU': 0.09061482887766313}, 'Experiment 8': {'IoU': 0.09164573186628844}, 'Experiment 9': {'IoU': 0.09111485122946014}, 'Experiment 10': {'IoU': 0.001294992995005883}, 'Experiment 11': {'IoU': 0.001260498017262972}, 'Experiment 12': {'IoU': 0.0012804952784324249}}","{'Experiment 1': 0.05399271550078894, 'Experiment 2': 1.0, 'Experiment 3': 0.017287230100444986, 'Experiment 4': 0.05225095537822872, 'Experiment 5': 0.04532543154502883, 'Experiment 6': 0.04619575693963102, 'Experiment 7': 1.0, 'Experiment 8': 1.0, 'Experiment 9': 1.0, 'Experiment 10': 0.0038664340374243884, 'Experiment 11': 0.03133839339374928, 'Experiment 12': 0.01523216984560273}","","","","122716","","","","4"
"daily-sweep-36","false","2205.00048_6","","finished","-","","2205.00048_6, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T23:45:16.000Z","225","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","7959","0.9954475","111","Got parsing error","0","","","","","{'Experiment 1': {'IIF': [0.00022957766970338144], 'IGF': [6.531420796327108e-06], 'GIF': [1.5155270864260923e-05], 'GGF': [5.865956097793335e-07], 'AIF': [1.3747849386984705e-05], 'AGF': [3.417965144382433e-07], 'IID': [0.00012941373053020611], 'IGD': [2.6309788544084347e-06], 'GID': [2.9055386641092446e-05], 'GGD': [1.5267569462768894e-06], 'AID': [2.832898259643734e-05], 'AGD': [1.471852226331411e-06], 'IIR': [3.843119017823239e-06], 'IGR': [8.527492939359041e-07], 'GIR': [1.9742164624446923e-05], 'GGR': [1.501924858720956e-06], 'AIR': [2.031354493845111e-05], 'AGR': [1.693986814130217e-06]}, 'Experiment 2': {'IIF': [0.00022957766970338144], 'IGF': [6.531420796327108e-06], 'GIF': [1.7013274276116187e-05], 'GGF': [6.076624364512684e-07], 'AIF': [1.3747849386984705e-05], 'AGF': [3.417965144382433e-07], 'IID': [0.00012941373053020611], 'IGD': [2.6309788544084347e-06], 'GID': [3.0067999447094528e-05], 'GGD': [1.4998125126298506e-06], 'AID': [2.832898259643734e-05], 'AGD': [1.471852226331411e-06], 'IIR': [3.843119017823239e-06], 'IGR': [8.527492939359041e-07], 'GIR': [1.9274343908753687e-05], 'GGR': [1.6062016369437721e-06], 'AIR': [2.031354493845111e-05], 'AGR': [1.693986814130217e-06]}, 'Experiment 3': {'IIF': [0.00022484007768105817], 'IGF': [3.082074136416555e-06], 'GIF': [9.181278104732387e-07], 'GGF': [7.469683296964291e-08], 'AIF': [7.250710559713114e-07], 'AGF': [6.663700948973803e-08], 'IID': [0.00012968000016872448], 'IGD': [3.569623602862792e-06], 'GID': [8.174601999868197e-06], 'GGD': [8.250136749057006e-07], 'AID': [7.978072339059405e-06], 'AGD': [8.621028003209006e-07], 'IIR': [8.846980678664919e-06], 'IGR': [5.240740702300814e-06], 'GIR': [1.309852303701036e-05], 'GGR': [1.3120803641594582e-06], 'AIR': [1.298541301208657e-05], 'AGR': [1.3593968930682123e-06]}, 'Experiment 4': {'IIF': [0.00022484007768105817], 'IGF': [3.082074136416555e-06], 'GIF': [1.3634435504785814e-06], 'GGF': [7.798720588589249e-08], 'AIF': [7.250710559713114e-07], 'AGF': [6.663700948973803e-08], 'IID': [0.00012968000016872448], 'IGD': [3.569623602862792e-06], 'GID': [8.315038120896211e-06], 'GGD': [9.70671953612065e-07], 'AID': [7.978072339059405e-06], 'AGD': [8.621028003209006e-07], 'IIR': [8.846980678664919e-06], 'IGR': [5.240740702300814e-06], 'GIR': [1.3171213308192974e-05], 'GGR': [1.6067363084913638e-06], 'AIR': [1.298541301208657e-05], 'AGR': [1.3593968930682123e-06]}}","Got parsing error","","","","667591","","","","15"
"jumping-sweep-20","false","2303.11932_10","","finished","-","","2303.11932_10, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T23:04:59.000Z","191","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","{""Experiment 1"": {""IoU"": 0.1524272679506304}, ""Experiment 2"": {""IoU"": 0.1524273283910775}, ""Experiment 3"": {""IoU"": 0.1524273283910775}, ""Experiment 4"": {""IoU"": 0.1524273283910775}}","3941","0.2288775","118","{'Experiment 1': False, 'Experiment 2': False, 'Experiment 3': False, 'Experiment 4': False}","0","","","","","{'Experiment 1': {'IoU': 0.0009487731606616132}, 'Experiment 2': {'IoU': 0.000950343637027683}, 'Experiment 3': {'IoU': 0.0009427296271823229}, 'Experiment 4': {'IoU': 0.0009435898472335024}}","{'Experiment 1': 159.65723006365133, 'Experiment 2': 159.3918019252623, 'Experiment 3': 160.68721550277346, 'Experiment 4': 160.53981397529552}","","","","115659","","","","5"
"graceful-sweep-1","false","2309.05569_0","","finished","-","","2309.05569_0, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T22:03:39.000Z","218","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","7085","0.9859025000000002","97","Got parsing error","0","","","","","{'Experiment 1': {'total loss': 0.79258}, 'Experiment 2': {'total loss': 0.76919}, 'Experiment 3': {'total loss': 0.59815}, 'Experiment 4': {'total loss': 0.78735}, 'Experiment 5': {'total loss': 0.72689}, 'Experiment 6': {'total loss': 0.74395}, 'Experiment 7': {'total loss': 0.78478}, 'Experiment 8': {'total loss': 0.78478}, 'Experiment 9': {'total loss': 0.87189}, 'Experiment 10': {'total loss': 0.75746}}","Got parsing error","","","","578309","","","","11"
"jumping-sweep-12","false","2303.11932_2","","finished","-","","2303.11932_2, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T22:26:21.000Z","1091","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","14380","0.9688950000000002","359","Got parsing error","0","","","","","{'Experiment 1': {'IoU': 0.0009427296271823229}, 'Experiment 2': {'IoU': 0.09164573186628844}, 'Experiment 3': {'IoU': 0.001260498017262972}}","Got parsing error","","","","558902","","","","16"
"serene-sweep-8","false","2309.05569_7","","finished","-","","2309.05569_7, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T22:16:26.000Z","777","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","6779","1.0489875000000002","657","Got parsing error","0","","","","","{'Experiment 1': {'total loss': 0.79258}, 'Experiment 2': {'total loss': 0.76919}, 'Experiment 3': {'total loss': 0.59815}, 'Experiment 4': {'total loss': 0.78735}, 'Experiment 5': {'total loss': 0.72689}, 'Experiment 6': {'total loss': 0.74395}, 'Experiment 7': {'total loss': 0.78478}, 'Experiment 8': {'total loss': 0.78478}, 'Experiment 9': {'total loss': 0.87189}, 'Experiment 10': {'total loss': 0.75746}}","Got parsing error","","","","655455","","","","13"
"rich-sweep-3","false","2309.05569_2","","finished","-","","2309.05569_2, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T22:03:45.000Z","758","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","17977","1.0270400000000002","613","Got parsing error","0","","","","","{'Experiment 1': {'total loss': 0.79258}, 'Experiment 2': {'total loss': 0.76919}, 'Experiment 3': {'total loss': 0.59815}, 'Experiment 4': {'total loss': 0.78735}, 'Experiment 5': {'total loss': 0.72689}, 'Experiment 6': {'total loss': 0.74395}, 'Experiment 7': {'total loss': 0.78478}, 'Experiment 8': {'total loss': 0.78478}, 'Experiment 9': {'total loss': 0.87189}, 'Experiment 10': {'total loss': 0.75746}}","Got parsing error","","","","552156","","","","14"
"rare-sweep-30","false","2205.00048_0","","finished","-","","2205.00048_0, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T23:23:59.000Z","1103","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","{""Experiment 1"": {""IIF"": [0.00022957766970338144], ""IGF"": [6.531420796327108e-06], ""GIF"": [1.5155270864260923e-05], ""GGF"": [5.865956097793335e-07], ""AIF"": [1.3747849386984705e-05], ""AGF"": [3.417965144382433e-07], ""IID"": [0], ""IGD"": [2.6309788544084347e-06], ""GID"": [2.9055386641092446e-05], ""GGD"": [1.5267569462768894e-06], ""AID"": [2.832898259643734e-05], ""AGD"": [1.471852226331411e-06], ""IIR"": [0], ""IGR"": [8.527492939359041e-07], ""GIR"": [1.9742164624446923e-05], ""GGR"": [1.501924858720956e-06], ""AIR"": [2.031354493845111e-05], ""AGR"": [1.693986814130217e-06]}, ""Experiment 2"": {""IIF"": [0.00022957766970338144], ""IGF"": [6.531420796327108e-06], ""GIF"": [1.7013274276116187e-05], ""GGF"": [6.076624364512684e-07], ""AIF"": [1.3747849386984705e-05], ""AGF"": [3.417965144382433e-07], ""IID"": [0], ""IGD"": [2.6309788544084347e-06], ""GID"": [3.0067999447094528e-05], ""GGD"": [1.4998125126298506e-06], ""AID"": [2.832898259643734e-05], ""AGD"": [1.471852226331411e-06], ""IIR"": [0], ""IGR"": [8.527492939359041e-07], ""GIR"": [1.9274343908753687e-05], ""GGR"": [1.6062016369437721e-06], ""AIR"": [2.031354493845111e-05], ""AGR"": [1.693986814130217e-06]}, ""Experiment 3"": {""IIF"": [0.00022484007768105817], ""IGF"": [3.082074136416555e-06], ""GIF"": [9.181278104732387e-07], ""GGF"": [7.469683296964291e-08], ""AIF"": [7.250710559713114e-07], ""AGF"": [6.663700948973803e-08], ""IID"": [0], ""IGD"": [3.569623602862792e-06], ""GID"": [8.174601999868197e-06], ""GGD"": [8.250136749057006e-07], ""AID"": [7.978072339059405e-06], ""AGD"": [8.621028003209006e-07], ""IIR"": [0], ""IGR"": [5.240740702300814e-06], ""GIR"": [1.309852303701036e-05], ""GGR"": [1.3120803641594582e-06], ""AIR"": [1.298541301208657e-05], ""AGR"": [1.3593968930682123e-06]}, ""Experiment 4"": {""IIF"": [0.00022484007768105817], ""IGF"": [3.082074136416555e-06], ""GIF"": [1.3634435504785814e-06], ""GGF"": [7.798720588589249e-08], ""AIF"": [7.250710559713114e-07], ""AGF"": [6.663700948973803e-08], ""IID"": [0], ""IGD"": [3.569623602862792e-06], ""GID"": [8.315038120896211e-06], ""GGD"": [9.70671953612065e-07], ""AID"": [7.978072339059405e-06], ""AGD"": [8.621028003209006e-07], ""IIR"": [0], ""IGR"": [5.240740702300814e-06], ""GIR"": [1.3171213308192974e-05], ""GGR"": [1.6067363084913638e-06], ""AIR"": [1.298541301208657e-05], ""AGR"": [1.3593968930682123e-06]}}","10769","0.5662525","999","{'Experiment 1': False, 'Experiment 2': False, 'Experiment 3': False, 'Experiment 4': False}","0","","","","","{'Experiment 1': {'IIF': [0.00022957766970338144], 'IGF': [6.531420796327108e-06], 'GIF': [1.5155270864260923e-05], 'GGF': [5.865956097793335e-07], 'AIF': [1.3747849386984705e-05], 'AGF': [3.417965144382433e-07], 'IID': [0.00012941373053020611], 'IGD': [2.6309788544084347e-06], 'GID': [2.9055386641092446e-05], 'GGD': [1.5267569462768894e-06], 'AID': [2.832898259643734e-05], 'AGD': [1.471852226331411e-06], 'IIR': [3.843119017823239e-06], 'IGR': [8.527492939359041e-07], 'GIR': [1.9742164624446923e-05], 'GGR': [1.501924858720956e-06], 'AIR': [2.031354493845111e-05], 'AGR': [1.693986814130217e-06]}, 'Experiment 2': {'IIF': [0.00022957766970338144], 'IGF': [6.531420796327108e-06], 'GIF': [1.7013274276116187e-05], 'GGF': [6.076624364512684e-07], 'AIF': [1.3747849386984705e-05], 'AGF': [3.417965144382433e-07], 'IID': [0.00012941373053020611], 'IGD': [2.6309788544084347e-06], 'GID': [3.0067999447094528e-05], 'GGD': [1.4998125126298506e-06], 'AID': [2.832898259643734e-05], 'AGD': [1.471852226331411e-06], 'IIR': [3.843119017823239e-06], 'IGR': [8.527492939359041e-07], 'GIR': [1.9274343908753687e-05], 'GGR': [1.6062016369437721e-06], 'AIR': [2.031354493845111e-05], 'AGR': [1.693986814130217e-06]}, 'Experiment 3': {'IIF': [0.00022484007768105817], 'IGF': [3.082074136416555e-06], 'GIF': [9.181278104732387e-07], 'GGF': [7.469683296964291e-08], 'AIF': [7.250710559713114e-07], 'AGF': [6.663700948973803e-08], 'IID': [0.00012968000016872448], 'IGD': [3.569623602862792e-06], 'GID': [8.174601999868197e-06], 'GGD': [8.250136749057006e-07], 'AID': [7.978072339059405e-06], 'AGD': [8.621028003209006e-07], 'IIR': [8.846980678664919e-06], 'IGR': [5.240740702300814e-06], 'GIR': [1.309852303701036e-05], 'GGR': [1.3120803641594582e-06], 'AIR': [1.298541301208657e-05], 'AGR': [1.3593968930682123e-06]}, 'Experiment 4': {'IIF': [0.00022484007768105817], 'IGF': [3.082074136416555e-06], 'GIF': [1.3634435504785814e-06], 'GGF': [7.798720588589249e-08], 'AIF': [7.250710559713114e-07], 'AGF': [6.663700948973803e-08], 'IID': [0.00012968000016872448], 'IGD': [3.569623602862792e-06], 'GID': [8.315038120896211e-06], 'GGD': [9.70671953612065e-07], 'AID': [7.978072339059405e-06], 'AGD': [8.621028003209006e-07], 'IIR': [8.846980678664919e-06], 'IGR': [5.240740702300814e-06], 'GIR': [1.3171213308192974e-05], 'GGR': [1.6067363084913638e-06], 'AIR': [1.298541301208657e-05], 'AGR': [1.3593968930682123e-06]}}","{'Experiment 1': 0.1111111111111111, 'Experiment 2': 0.1111111111111111, 'Experiment 3': 0.1111111111111111, 'Experiment 4': 0.1111111111111111}","","","","301889","","","","10"
"whole-sweep-26","false","2110.03485_1","","finished","-","","2110.03485_1, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T23:16:21.000Z","372","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","12039","0.977435","230","Got parsing error","0","","","","","{'Experiment 1': {'last_distortion_loss': 0.000499261892400682}, 'Experiment 2': {'last_distortion_loss': 0.00036499922862276435}, 'Experiment 3': {'last_distortion_loss': 0.0005185372428968549}, 'Experiment 4': {'last_sparsity_loss': 0.01838984340429306}, 'Experiment 5': {'last_sparsity_loss': 0.03278161212801933}, 'Experiment 6': {'last_sparsity_loss': 0.012362958863377571}}","Got parsing error","","","","567970","","","","13"
"volcanic-sweep-25","false","2110.03485_0","","finished","-","","2110.03485_0, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T23:16:03.000Z","471","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","17576","0.9931275","315","Got parsing error","0","","","","","{'Experiment 1': {'last_distortion_loss': 0.000499261892400682}, 'Experiment 2': {'last_distortion_loss': 0.00036499922862276435}, 'Experiment 3': {'last_distortion_loss': 0.0005185372428968549}, 'Experiment 4': {'last_sparsity_loss': 0.01838984340429306}, 'Experiment 5': {'last_sparsity_loss': 0.03278161212801933}, 'Experiment 6': {'last_sparsity_loss': 0.012362958863377571}}","Got parsing error","","","","537251","","","","13"
"good-sweep-7","false","2309.05569_6","","finished","-","","2309.05569_6, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T22:16:09.000Z","609","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","11787","1.0038875","486","Got parsing error","0","","","","","{'Experiment 1': {'total loss': 0.79258}, 'Experiment 2': {'total loss': 0.76919}, 'Experiment 3': {'total loss': 0.59815}, 'Experiment 4': {'total loss': 0.78735}, 'Experiment 5': {'total loss': 0.72689}, 'Experiment 6': {'total loss': 0.74395}, 'Experiment 7': {'total loss': 0.78478}, 'Experiment 8': {'total loss': 0.78478}, 'Experiment 9': {'total loss': 0.87189}, 'Experiment 10': {'total loss': 0.75746}}","Got parsing error","","","","645415","","","","15"
"dark-sweep-11","false","2303.11932_1","","finished","-","","2303.11932_1, Full, MLAgentBench, ReAct, agent_architecture, gpt-4o","2025-04-15T22:21:36.000Z","1330","ysw98o2v","agent_architecture","ReAct","","","","MLAgentBench","","","","","Full","","gpt-4o","","","","","","","","","","","","","","","","","","","","","","","","","","Agent did not provide a valid action response","14662","1.0070425000000005","309","Got parsing error","0","","","","","{'Experiment 1': {'IoU': 0.0009435898472335024}, 'Experiment 2': {'IoU': 0.09111485122946014}, 'Experiment 3': {'IoU': 0.0012804952784324249}}","Got parsing error","","","","586345","","","","16"
